x,y,mean,var,std
53.44352,9.91088,7.86947730674777,4.50843601658281,2.12330780071633
53.44352,9.91224336134454,7.8796962459319,4.45784729356389,2.11136147865871
53.44352,9.91360672268907,7.88977655311407,4.4067695516553,2.09923070472383
53.44352,9.91497008403361,7.89970486430638,4.35526923073745,2.08692818054131
53.44352,9.91633344537815,7.90946772939629,4.30341601372233,2.07446764586058
53.44352,9.91769680672269,7.91905163461951,4.2512826842099,2.06186388595608
53.44352,9.91906016806723,7.92844302767806,4.19894495639999,2.04913273274329
53.44352,9.92042352941176,7.9376283406054,4.14648129712205,2.03629106394986
53.44352,9.9217868907563,7.94659401598012,4.09397271763376,2.02335679444673
53.44352,9.92315025210084,7.95532653206975,4.04150255298397,2.01034886350205
53.44352,9.92451361344538,7.96381242852426,3.9891562236912,1.99728721612371
53.44352,9.92587697478992,7.97203833362489,3.93702097425399,1.98419277648468
53.44352,9.92724033613445,7.97999099004724,3.8851856042342,1.97108741669014
53.44352,9.92860369747899,7.98765728288854,3.83374017480272,1.95799391592587
53.44352,9.92996705882353,7.99502426700336,3.78277570550185,1.94493591295494
53.44352,9.93133042016807,8.00207919337006,3.73238386289778,1.93193785171723
53.44352,9.9326937815126,8.00880953830473,3.68265662572401,1.91902491534738
53.44352,9.93405714285714,8.01520302946107,3.63368595490418,1.90622295519286
53.44352,9.93542050420168,8.02124767488829,3.58556344150073,1.89355840720605
53.44352,9.93678386554622,8.02693178954634,3.5383799585876,1.88105820180759
53.44352,9.93814722689076,8.03224402237186,3.4922253062432,1.86874966387775
53.44352,9.93951058823529,8.03717338380879,3.44718785031206,1.85666040252709
53.44352,9.94087394957983,8.04170927251785,3.40335416305939,1.84481819241339
53.44352,9.94223731092437,8.04584150034352,3.3608086711302,1.83325084784658
53.44352,9.94360067226891,8.04956031950964,3.31963329533002,1.82198608538321
53.44352,9.94496403361345,8.05285644595541,3.27990711155956,1.81105138291534
53.44352,9.94632739495798,8.05572108555944,3.24170600325017,1.80047382742715
53.44352,9.94769075630252,8.05814595641008,3.20510233907067,1.79027996108728
53.44352,9.94905411764706,8.06012331157052,3.17016465757091,1.78049562132877
53.44352,9.9504174789916,8.0616459620216,3.13695736094955,1.77114577631248
53.44352,9.95178084033613,8.06270729644375,3.10554043712328,1.76225436220861
53.44352,9.95314420168067,8.06330130199753,3.07596918869521,1.75384411755869
53.44352,9.95450756302521,8.06342258282599,3.04829399037277,1.74593642220236
53.44352,9.95587092436975,8.06306637681277,3.0225600704696,1.73855114117175
53.44352,9.95723428571429,8.0622285740352,2.9988073029018,1.73170647134605
53.44352,9.95859764705882,8.06090572944708,2.9770700451621,1.72541880283081
53.44352,9.95996100840336,8.05909507852301,2.95737698397444,1.71970258590677
53.44352,9.9613243697479,8.0567945487397,2.9397510213849,1.71457021477246
53.44352,9.96268773109244,8.05400277048532,2.92420918652629,1.71003192558685
53.44352,9.96405109243697,8.05071908710318,2.91076257269914,1.70609571029856
53.44352,9.96541445378151,8.04694356152513,2.89941631588936,1.70276725241278
53.44352,9.96677781512605,8.0426769841677,2.89016958905916,1.70004987840332
53.44352,9.96814117647059,8.03792087663691,2.88301564071269,1.69794453405071
53.44352,9.96950453781513,8.03267749488063,2.8779418596579,1.69644978105982
53.44352,9.97086789915966,8.02694983123134,2.87492986627915,1.6955618143492
53.44352,9.9722312605042,8.02074161288934,2.87395564512906,1.69527450435883
53.44352,9.97359462184874,8.01405730139797,2.87498969268262,1.69557945631652
53.44352,9.97495798319328,8.00690208899258,2.87799720243607,1.69646609233314
53.44352,9.97632134453782,7.99928189138705,2.88293828400988,1.69792175438384
53.44352,9.97768470588235,7.99120334327843,2.88976818950288,1.69993181907478
53.44352,9.97904806722689,7.98267378740901,2.89843758538415,1.70247983406093
53.44352,9.98041142857143,7.97370126638404,2.90889282932152,1.7055476625769
53.44352,9.98177478991597,7.96429450899916,2.92107628195611,1.70911564323661
53.44352,9.9831381512605,7.95446291660366,2.93492663262257,1.71316275718992
53.44352,9.98450151260504,7.94421654903905,2.95037923626942,1.71766680013017
53.44352,9.98586487394958,7.93356610668044,2.96736647549872,1.7226045615575
53.44352,9.98722823529412,7.92252291265773,2.98581812530005,1.72795200318181
53.44352,9.98859159663866,7.91109889293269,3.00566173303048,1.73368443871152
53.44352,9.98995495798319,7.89930655406016,3.02682300633539,1.73977671163152
53.44352,9.99131831932773,7.88715896247729,3.04922619727539,1.74620336652848
53.44352,9.99268168067227,7.87466971888674,3.07279449757357,1.75293881740738
53.44352,9.99404504201681,7.86185293284281,3.09745043185859,1.7599575085378
53.44352,9.99540840336134,7.84872319756952,3.1231162393834,1.76723406468509
53.44352,9.99677176470588,7.83529556125215,3.14971426073861,1.77474343518679
53.44352,9.99813512605042,7.82158549883148,3.17716730751731,1.78246102552547
53.44352,9.99949848739496,7.80760888245789,3.20539902492875,1.79036281935499
53.44352,10.0008618487395,7.79338194971259,3.23433424473831,1.79842549046056
53.44352,10.002225210084,7.77892127476613,3.26389931097735,1.80662650013149
53.44352,10.0035885714286,7.76424373302767,3.29402240584406,1.81494418807964
53.44352,10.0049519327731,7.74936647105112,3.32463383703081,1.82335784667487
53.44352,10.0063152941176,7.73430687180015,3.3556663192969,1.83184778824467
53.44352,10.0076786554622,7.71908252107892,3.38705522696148,1.84039539962517
53.44352,10.0090420168067,7.70371117383361,3.418738819192,1.84898318521073
53.44352,10.0104053781513,7.68821071847742,3.45065844929532,1.8575948022363
53.44352,10.0117687394958,7.67259914370167,3.48275873811785,1.86621508356295
53.44352,10.0131321008403,7.65689450284143,3.51498772628284,1.8748300526402
53.44352,10.0144954621849,7.64111487910435,3.54729700051454,1.88342692996424
53.44352,10.0158588235294,7.62527835144021,3.57964178496778,1.89199412921071
53.44352,10.0172221848739,7.60940295890242,3.61198101473596,1.90052124816745
53.44352,10.0185855462185,7.59350666762939,3.64427737313833,1.90899905006219
53.44352,10.019948907563,7.57760733711104,3.6764973067172,1.91741943943343
53.44352,10.0213122689076,7.56172268493552,3.70861101460091,1.92577543202755
53.44352,10.0226756302521,7.54587025625513,3.74059240615512,1.93406111748184
53.44352,10.0240389915966,7.53006738938962,3.77241904177378,1.94227161894874
53.44352,10.0254023529412,7.51433118658153,3.80407204365784,1.95040304646446
53.44352,10.0267657142857,7.49867848150238,3.83553598649805,1.95845244683093
53.44352,10.0281290756303,7.48312580945856,3.86679876964905,1.96641775054261
53.44352,10.0294924369748,7.46768937960247,3.89785146427036,1.97429771419367
53.44352,10.0308557983193,7.45238504609469,3.9286881502789,1.98209186222004
53.44352,10.0322191596639,7.43722828153151,3.95930573033353,1.98980042474956
53.44352,10.0335825210084,7.4222341514414,3.98970373423679,1.99742427496934
53.44352,10.0349458823529,7.40741728877036,4.01988411131998,2.00496486535799
53.44352,10.0363092436975,7.39279187281288,4.04985101055357,2.01242416268379
53.44352,10.037672605042,7.37837160453792,4.07961055507423,2.01980458338777
53.44352,10.0390359663866,7.3641696881364,4.10917060867544,2.02710892866551
53.44352,10.0403993277311,7.35019881086574,4.13854054044438,2.03434032070457
53.44352,10.0417626890756,7.33647112541083,4.16773098812846,2.04150214012341
53.44352,10.0431260504202,7.3229982336366,4.19675361726033,2.04859796379386
53.44352,10.0444894117647,7.30979117189094,4.22562088753102,2.05563150577408
53.44352,10.0458527731092,7.29686039679621,4.25434582036063,2.06260655975894
53.44352,10.0472161344538,7.28421577540041,4.28294177298224,2.06952694425133
53.44352,10.0485794957983,7.27186657245736,4.31142221777552,2.07639645004886
53.44352,10.0499428571429,7.25982144357092,4.33980053402235,2.08321879168328
53.44352,10.0513062184874,7.24808842717049,4.36808980537501,2.08999756109308
53.44352,10.0526695798319,7.23667493905979,4.39630263455342,2.09673618620785
53.44352,10.0540329411765,7.22558776840849,4.42445096377699,2.1034378915901
53.44352,10.055396302521,7.2148330745529,4.45254591374955,2.11010566411958
53.44352,10.0567596638655,7.20441638668941,4.48059763603681,2.11674222238722
53.44352,10.0581230252101,7.19434260445577,4.50861517992594,2.12334998997479
53.44352,10.0594863865546,7.18461599831039,4.53660637442708,2.12993107269392
53.44352,10.0608497478992,7.17524021454235,4.56457772779959,2.13648724026136
53.44352,10.0622131092437,7.1662182785845,4.59253434211188,2.14301991173948
53.44352,10.0635764705882,7.1575526019098,4.62047984502341,2.14953014517671
53.44352,10.0649398319328,7.14924498956474,4.64841633906302,2.15601863142762
53.44352,10.0663031932773,7.14129664741298,4.67634436269477,2.16248569074914
53.44352,10.0676665546218,7.13370819360794,4.70426287278875,2.16893127433507
53.44352,10.0690299159664,7.1264796681871,4.73216923848814,2.17535496838749
53.44352,10.0703932773109,7.11961054674094,4.7600592531266,2.18175600219791
53.44352,10.0717566386555,7.11309975233473,4.78792715672239,2.18813325844712
53.44352,10.07312,7.10694566994618,4.81576567458831,2.19448528693822
53.4454776470588,9.91088,7.88319600645629,4.44380225776335,2.10803279333206
53.4454776470588,9.91224336134454,7.89360565714211,4.39105096729502,2.09548346862843
53.4454776470588,9.91360672268907,7.90387162692162,4.33779289090161,2.08273687510007
53.4454776470588,9.91497008403361,7.91398022319327,4.28409747095413,2.06980614332698
53.4454776470588,9.91633344537815,7.92391766743819,4.2300375154741,2.05670550042394
53.4454776470588,9.91769680672269,7.93367011832039,4.17568904747071,2.04345028015626
53.4454776470588,9.91906016806723,7.94322369749787,4.12113112530185,2.03005692661606
53.4454776470588,9.92042352941176,7.95256451311496,4.06644565487359,2.01654299603891
53.4454776470588,9.9217868907563,7.96167868672769,4.01171717027391,2.00292715051594
53.4454776470588,9.92315025210084,7.97055237912718,3.95703260152161,1.98922914756486
53.4454776470588,9.92451361344538,7.97917181672326,3.90248102390982,1.97546982358876
53.4454776470588,9.92587697478992,7.98752331951477,3.84815338326323,1.96167106907943
53.4454776470588,9.92724033613445,7.99559332753421,3.79414221356925,1.94785579896697
53.4454776470588,9.92860369747899,8.0033684296098,3.74054132910259,1.93404791282496
53.4454776470588,9.92996705882353,8.01083539141132,3.68744550650297,1.92027224801666
53.4454776470588,9.93133042016807,8.0179811824943,3.63495015857198,1.90655452546524
53.4454776470588,9.9326937815126,8.02479300626414,3.58315098368357,1.892921283013
53.4454776470588,9.93405714285714,8.03125832663103,3.53214362053156,1.87939980327006
53.4454776470588,9.93542050420168,8.03736489780497,3.48202328002008,1.86601802778539
53.4454776470588,9.93678386554622,8.0431007914645,3.43288438153212,1.85280446392276
53.4454776470588,9.93814722689076,8.04845442449274,3.38482018224494,1.83978808079761
53.4454776470588,9.93951058823529,8.05341458718129,3.33792240021654,1.82699819381863
53.4454776470588,9.94087394957983,8.0579704705867,3.29228083972753,1.81446433961308
53.4454776470588,9.94223731092437,8.0621116920874,3.24798302456681,1.80221614257747
53.4454776470588,9.94360067226891,8.06582832322777,3.20511382304369,1.79028316839647
53.4454776470588,9.94496403361345,8.06911091359074,3.16375509543181,1.77869477298153
53.4454776470588,9.94632739495798,8.07195051763206,3.12398533282351,1.76747993845008
53.4454776470588,9.94769075630252,8.07433871744509,3.08587932271287,1.75666710640146
53.4454776470588,9.94905411764706,8.07626764603139,3.04950782213095,1.74628400385818
53.4454776470588,9.9504174789916,8.07773001074766,3.01493724061195,1.73635746337324
53.4454776470588,9.95178084033613,8.07871911350312,2.98222935303693,1.72691324421261
53.4454776470588,9.95314420168067,8.07922887197167,2.95144101997711,1.71797584964897
53.4454776470588,9.95450756302521,8.07925383846607,2.92262393803574,1.709568348454
53.4454776470588,9.95587092436975,8.07878921701125,2.89582441562434,1.70171220117396
53.4454776470588,9.95723428571429,8.07783088216206,2.87108315995156,1.69442708900429
53.4454776470588,9.95859764705882,8.0763753918772,2.84843511228155,1.68773075823176
53.4454776470588,9.95996100840336,8.07442000344384,2.82790929143008,1.68163887069432
53.4454776470588,9.9613243697479,8.07196268511722,2.80952867969153,1.67616487246677
53.4454776470588,9.96268773109244,8.06900212717251,2.79331013575024,1.67131987834473
53.4454776470588,9.96405109243697,8.06553775205842,2.7792643341857,1.66711257393905
53.4454776470588,9.96541445378151,8.0615697210552,2.76739574835567,1.66354914215231
53.4454776470588,9.96677781512605,8.05709894222013,2.75770264985123,1.66063320749985
53.4454776470588,9.96814117647059,8.05212707402906,2.75017715423414,1.65836580832883
53.4454776470588,9.96950453781513,8.04665652845216,2.74480529415151,1.65674539207191
53.4454776470588,9.97086789915966,8.04069047288164,2.74156712012041,1.65576783400343
53.4454776470588,9.9722312605042,8.03423282841049,2.74043684440167,1.65542648414289
53.4454776470588,9.97359462184874,8.02728826912494,2.74138300062716,1.6557122336406
53.4454776470588,9.97495798319328,8.01986221819102,2.74436864229641,1.65661360681856
53.4454776470588,9.97632134453782,8.01196084027811,2.74935157658973,1.65811687663739
53.4454776470588,9.97768470588235,8.00359103677611,2.75628460559314,1.66020619369798
53.4454776470588,9.97904806722689,7.99476043439936,2.7651158147833,1.66286373909088
53.4454776470588,9.98041142857143,7.98547737662374,2.77578886644747,1.66606988642358
53.4454776470588,9.98177478991597,7.97575090948086,2.78824332922243,1.66980338040813
53.4454776470588,9.9831381512605,7.9655907673972,2.80241502187356,1.67404152334211
53.4454776470588,9.98450151260504,7.9550073586001,2.81823636840665,1.67876036658203
53.4454776470588,9.98586487394958,7.94401174652368,2.8356367789679,1.68393490936197
53.4454776470588,9.98722823529412,7.93261563139891,2.85454303313184,1.68953929611946
53.4454776470588,9.98859159663866,7.92083132965454,2.87487967864915,1.69554701457941
53.4454776470588,9.98995495798319,7.90867175093561,2.89656943796669,1.70193109083967
53.4454776470588,9.99131831932773,7.89615037670576,2.91953361035937,1.70866427666741
53.4454776470588,9.99268168067227,7.88328123380363,2.94369248504653,1.71571923258047
53.4454776470588,9.99404504201681,7.87007886822702,2.96896575173577,1.72306870197789
53.4454776470588,9.99540840336134,7.85655831914972,2.99527289860804,1.7306856729655
