x,y,mean,var,std
53.44352,9.91088,11.8321984319639,4.51253428752155,2.12427264905462
53.44352,9.91224336134454,11.8537536117769,4.46185739576787,2.11231091361283
53.44352,9.91360672268907,11.874977674982,4.4106923289131,2.10016483374832
53.44352,9.91497008403361,11.895840805958,4.35910559885291,2.08784712056532
53.44352,9.91633344537815,11.9163130098014,4.30716695891512,2.07537152310499
53.44352,9.91769680672269,11.9363641628861,4.25494926134934,2.06275283573901
53.44352,9.91906016806723,11.9559640692199,4.20252828707705,2.05000689927547
53.44352,9.92042352941176,11.9750825119415,4.14998256757783,2.0371506001221
53.44352,9.9217868907563,11.9936893121722,4.09739317654102,2.02420186160892
53.44352,9.92315025210084,12.0117543855496,4.04484350910265,2.01117963123701
53.44352,9.92451361344538,12.0292478000025,3.9924190434067,1.99810386201686
53.44352,9.92587697478992,12.0461398369645,3.94020707900242,1.98499548588968
53.44352,9.92724033613445,12.0624010493572,3.88829646784159,1.971876382495
53.44352,9.92860369747899,12.0780023245604,3.83677732073459,1.95876933831796
53.44352,9.92996705882353,12.0929149458406,3.78574070404814,1.94569799918902
53.44352,9.93133042016807,12.1071106517813,3.73527832830745,1.93268681588804
53.44352,9.9326937815126,12.1205617018387,3.68548221329231,1.91976097816689
53.44352,9.93405714285714,12.1332409349564,3.63644435804206,1.90694634377637
53.44352,9.93542050420168,12.1451218348265,3.58825638878693,1.89426935486666
53.44352,9.93678386554622,12.1561785896345,3.54100921082987,1.88175694786279
53.44352,9.93814722689076,12.1663861529441,3.49479265355589,1.86943645346824
53.44352,9.93951058823529,12.1757203056811,3.44969510922512,1.85733548644964
53.44352,9.94087394957983,12.1841577162047,3.405803173678,1.8454818269704
53.44352,9.94223731092437,12.1916759966385,3.36320129435331,1.83390329471139
53.44352,9.94360067226891,12.1982537639963,3.32197141014192,1.82262761148346
53.44352,9.94496403361345,12.2038706928802,3.28219261241229,1.81168226033493
53.44352,9.94632739495798,12.2085075744184,3.24394079754188,1.80109433332679
53.44352,9.94769075630252,12.2121463665469,3.20728834473398,1.79089037764292
53.44352,9.94905411764706,12.2147702453546,3.17230380078844,1.78109623568982
53.44352,9.9504174789916,12.2163636567159,3.13905157399195,1.77173688057565
53.44352,9.95178084033613,12.2169123609795,3.10759165633572,1.76283625340975
53.44352,9.95314420168067,12.2164034797953,3.07797935262217,1.75441709767722
53.44352,9.95450756302521,12.2148255378764,3.05026503804271,1.74650079817981
53.44352,9.95587092436975,12.2121685009051,3.0244939398395,1.73910722494029
53.44352,9.95723428571429,12.208423816974,3.00070592945908,1.73225457986379
53.44352,9.95859764705882,12.2035844454979,2.97893536070035,1.72595925812296
53.44352,9.95996100840336,12.1976448923579,2.95921091552906,1.72023571510682
53.44352,9.9613243697479,12.190601235933,2.94155549034326,1.71509635016324
53.44352,9.96268773109244,12.1824511517342,2.9259861079029,1.71055140463621
53.44352,9.96405109243697,12.1731939351024,2.91251385457486,1.70660887568735
53.44352,9.96541445378151,12.1628305163135,2.90114385901531,1.70327445205267
53.44352,9.96677781512605,12.1513634782647,2.89187528661319,1.7005514654409
53.44352,9.96814117647059,12.1387970650419,2.88470137820974,1.69844086685694
53.44352,9.96950453781513,12.1251371889828,2.87960951500414,1.69694122320254
53.44352,9.97086789915966,12.1103914353107,2.87658130995847,1.696048734547
53.44352,9.9722312605042,12.0945690588073,2.87559274052174,1.69575727641716
53.44352,9.97359462184874,12.0776809825364,2.87661429649292,1.69605845904347
53.44352,9.97495798319328,12.0597397895039,2.87961116522681,1.69694170943695
53.44352,9.97632134453782,12.0407597066375,2.88454345083607,1.69839437435363
53.44352,9.97768470588235,12.0207565942847,2.89136640061416,1.70040183504199
53.44352,9.97904806722689,11.9997479216463,2.90003067700457,1.7029476436475
53.44352,9.98041142857143,11.9777527480264,2.91048263447317,1.70601366772754
53.44352,9.98177478991597,11.9547916919956,2.92266463132698,1.70958025004005
53.44352,9.9831381512605,11.9308869004237,2.9365153554586,1.71362637568946
53.44352,9.98450151260504,11.9060620164136,2.95197016127125,1.71812984412449
53.44352,9.98586487394958,11.8803421386734,2.96896143171753,1.72306744839473
53.44352,9.98722823529412,11.8537537810455,2.98741894301112,1.72841515354706
53.44352,9.98859159663866,11.8263248272222,3.00727024457125,1.7341482764087
53.44352,9.98995495798319,11.7980844802503,3.02844104689752,1.74024166336102
53.44352,9.99131831932773,11.7690632152238,3.05085560562985,1.74666986165957
53.44352,9.99268168067227,11.7392927211557,3.07443711672196,1.75340728774633
53.44352,9.99404504201681,11.7088058430368,3.0991081095971,1.76042838809112
53.44352,9.99540840336134,11.6776365244579,3.12479082876169,1.76770778941591
53.44352,9.99677176470588,11.64581974216,3.15140762041038,1.77522044276489
53.44352,9.99813512605042,11.6133914417454,3.1788813019667,1.78294175506849
53.44352,9.99949848739496,11.5803884701943,3.20713552456407,1.79084771115918
53.44352,10.0008618487395,11.546848503487,3.23609512585112,1.79891498572087
53.44352,10.002225210084,11.512809980424,3.26568645554537,1.80712104064597
53.44352,10.0035885714286,11.4783120221904,3.29583770119189,1.81544421594052
53.44352,10.0049519327731,11.4433943632797,3.32647917532406,1.82386380394043
53.44352,10.0063152941176,11.4080972721941,3.35754359688002,1.83236011659281
53.44352,10.0076786554622,11.3724614745168,3.38896634353142,1.84091453998588
53.44352,10.0090420168067,11.3365280757182,3.42068567680565,1.84950957737603
53.44352,10.0104053781513,11.3003384795504,3.45264295121689,1.85812888444717
53.44352,10.0117687394958,11.2639343116825,3.4847827874997,1.86675729207085
53.44352,10.0131321008403,11.2273573381533,3.51705322468826,1.87538082124358
53.44352,10.0144954621849,11.1906493854525,3.54940584628838,1.88398668951996
53.44352,10.0158588235294,11.153852262059,3.58179587145124,1.89256330711848
53.44352,10.0172221848739,11.1170076766363,3.61418222834482,1.9011002678304
53.44352,10.0185855462185,11.080157161929,3.64652759130012,1.90958833032152
53.44352,10.019948907563,11.0433419970427,3.6787983956814,1.91801939397948
53.44352,10.0213122689076,11.0066031264127,3.71096482713669,1.92638646878987
53.44352,10.0226756302521,10.9699810891772,3.74300077913479,1.93468363799738
53.44352,10.0240389915966,10.9335159400043,3.77488379366824,1.94290601771373
53.44352,10.0254023529412,10.8972471812306,3.80659497194053,1.95104971026894
53.44352,10.0267657142857,10.8612136879694,3.83811886498238,1.95911175408203
53.44352,10.0281290756303,10.825453639155,3.86944334577008,1.96709007057889
53.44352,10.0294924369748,10.7900044530025,3.90055945631571,1.9749834065925
53.44352,10.0308557983193,10.7549027201459,3.93146124459575,1.98279127610441
53.44352,10.0322191596639,10.7201841420996,3.9621455785162,1.99051389809672
53.44352,10.0335825210084,10.6858834717725,3.99261195031265,1.99815213392591
53.44352,10.0349458823529,10.6520344543043,4.02286226895258,2.0057074235672
53.44352,10.0363092436975,10.6186697775504,4.05290064026461,2.01318172062648
53.44352,10.037672605042,10.585821014975,4.08273314151662,2.02057742774599
53.44352,10.0390359663866,10.553518582114,4.11236758795369,2.0278973317093
53.44352,10.0403993277311,10.5217916894329,4.14181329750702,2.03514453970892
53.44352,10.0417626890756,10.4906683010276,4.17108085424413,2.04232241681967
53.44352,10.0431260504202,10.4601750962544,4.20018186758468,2.04943452385888
53.44352,10.0444894117647,10.430337435052,4.22912873878222,2.05648455836221
53.44352,10.0458527731092,10.4011793244645,4.2579344286153,2.06347629708105
53.44352,10.0472161344538,10.3727233948151,4.28661223159387,2.0704135412023
53.44352,10.0485794957983,10.3449908697303,4.31517555543796,2.07730006389014
53.44352,10.0499428571429,10.3180015494483,4.3436377129773,2.08413956178018
53.44352,10.0513062184874,10.2917737913182,4.37201171977482,2.0909356087108
53.44352,10.0526695798319,10.2663244964628,4.40031010899047,2.09769161436815
53.44352,10.0540329411765,10.2416690996102,4.42854475197751,2.10441078498888
53.44352,10.055396302521,10.2178215609175,4.45672669744748,2.11109608910809
53.44352,10.0567596638655,10.1947943644477,4.48486602402297,2.11775022701521
53.44352,10.0581230252101,10.172598518412,4.5129717072782,2.12437560409599
53.44352,10.0594863865546,10.1512435557765,4.54105150193239,2.13097430813522
53.44352,10.0608497478992,10.1307375446249,4.56911184155493,2.1375480910508
53.44352,10.0622131092437,10.1110870953033,4.59715775331694,2.14409835439444
53.44352,10.0635764705882,10.09229737557,4.62519278995694,2.1506261390481
53.44352,10.0649398319328,10.0743721272957,4.65321897924369,2.15713211909788
53.44352,10.0663031932773,10.0573136827939,4.68123678522965,2.16361659848265
53.44352,10.0676665546218,10.0411229904521,4.70924509089372,2.17007951257407
53.44352,10.0690299159664,10.0257996367584,4.7372411921928,2.17652043229389
53.44352,10.0703932773109,10.0113418770675,4.76522081014122,2.18293857223267
53.44352,10.0717566386555,9.99774666302867,4.79317811347638,2.18933280098672
53.44352,10.07312,9.98500967552754,4.82110575742822,2.19570165492223
53.4454776470588,9.91088,11.8607894396447,4.44779265733047,2.10897905568796
53.4454776470588,9.91224336134454,11.8827005095418,4.39495210180827,2.09641410551643
53.4454776470588,9.91360672268907,11.9042673622892,4.3416056518589,2.08365199874137
