x,y,mean_avg,var_avg,std_avg,std_from_varavg
53.224,10.0110588235294,7.14003032566301,92.5561455951354,9.62061010781765,9.62061045854863
53.224,10.0173613445378,7.12106240998066,92.5637949543885,9.62100768181255,9.62100800095232
53.224,10.0236638655462,7.10151477758896,92.5718576535837,9.62142671665246,9.62142700713276
53.224,10.0299663865546,7.08157811961144,92.5802054029512,9.62186054284421,9.62186080771028
53.224,10.036268907563,7.06144315781999,92.588717038718,9.62230286244079,9.62230310469993
53.224,10.0425714285714,7.04129761017561,92.5972812134072,9.62274788878396,9.62274811129374
53.224,10.0488739495798,7.02132328514339,92.6057984102251,9.62319045104686,9.62319065644161
53.224,10.0551764705882,7.00169336804698,92.6141822593822,9.62362606245069,9.62362625310138
53.224,10.0614789915966,6.98256995504951,92.6223601738798,9.62405095309196,9.62405113109234
53.224,10.067781512605,6.96410188373144,92.6302733584137,9.6244620701907,9.62446223736234
53.224,10.0740840336134,6.94642289875637,92.6378762751902,9.62485705013244,9.6248572080416
53.224,10.0803865546218,6.92965018215708,92.6451356708148,9.62523416772876,9.62523431770961
53.224,10.0866890756303,6.91388326629783,92.6520292806504,9.62559226875225,9.62559241193239
53.224,10.0929915966387,6.89920333802706,92.65854432919,9.62593069190786,9.62593082923361
53.224,10.0992941176471,6.88567293105174,92.6646759397642,9.62624918612745,9.62624931838794
53.224,10.1055966386555,6.87333599444486,92.6704255541719,9.62654782841044,9.62654795625991
53.224,10.1118991596639,6.86221831524489,92.6757994455983,9.62682694653636,9.62682707051489
53.224,10.1182016806723,6.85232826662248,92.6808073875735,9.62708704990413,9.62708717045678
53.224,10.1245042016807,6.84365784426178,92.6854615201755,9.62732877063306,9.62732888812756
53.224,10.1308067226891,6.83618395055333,92.6897754338015,9.62755281597639,9.62755293071928
53.224,10.1371092436975,6.82986988051638,92.6937634721311,9.62775993212759,9.6277600443785
53.224,10.1434117647059,6.82466696292153,92.6974402404642,9.62795087869823,9.62795098868208
53.224,10.1497142857143,6.82051630762509,92.700820294054,9.62812641254668,9.62812652046357
53.224,10.1560168067227,6.81735061236882,92.7039179736683,9.62828727925381,9.62828738528656
53.224,10.1623193277311,6.81509598370059,92.7067473522377,9.6284342103674,9.62843431468677
53.224,10.1686218487395,6.81367372951799,92.7093222564599,9.62856792453811,9.62856802730603
53.224,10.1749243697479,6.81300208589181,92.7116563303,9.62868913082972,9.62868923220082
53.224,10.1812268907563,6.81299784461557,92.7137631122446,9.62879853274209,9.62879863286405
53.224,10.1875294117647,6.81357785449862,92.7156561045166,9.62889683181528,9.6288969308284
53.224,10.1938319327731,6.81466037400601,92.7173488190782,9.62898473002718,9.62898482806356
53.224,10.2001344537815,6.81616625980406,92.7188547918666,9.62906293054055,9.62906302772324
53.224,10.2064369747899,6.81801998061737,92.7201875624467,9.62913213665367,9.62913223309591
53.224,10.2127394957983,6.82015045207684,92.7213606210734,9.62919304905802,9.62919314486283
53.224,10.2190420168067,6.82249169252789,92.7223873286043,9.62924636168583,9.62924645694585
53.224,10.2253445378151,6.82498330499187,92.7232808169726,9.62929275654778,9.62929285134545
53.224,10.2316470588235,6.82757079393498,92.7240538789204,9.62933289801262,9.62933299242063
53.224,10.2379495798319,6.8302057289119,92.7247188556844,9.62936742698019,9.62936752106204
53.224,10.2442521008403,6.83284576959129,92.7252875305141,9.62939695535665,9.62939704916741
53.224,10.2505546218487,6.83545456856871,92.7257710345195,9.62942206116961,9.62942215475672
53.224,10.2568571428571,6.83800156940711,92.7261797696522,9.62944328457232,9.62944337797633
53.224,10.2631596638655,6.84046171789455,92.7265233518225,9.62946112489295,9.62946121814832
53.224,10.2694621848739,6.84281510436879,92.7268105754348,9.62947603879551,9.62947613193131
53.224,10.2757647058824,6.84504655450286,92.7270493991009,9.62948843953997,9.62948853258058
53.224,10.2820672268908,6.84714518474403,92.7272469510547,9.62949869726503,9.62949879023071
53.224,10.2883697478992,6.84910393748494,92.7274095518885,9.62950714016985,9.62950723307732
53.224,10.2946722689076,6.85091910929263,92.7275427516448,9.62951405644102,9.62951414930394
53.224,10.300974789916,6.85258988393219,92.7276513780276,9.62951969675654,9.62951978958596
53.224,10.3072773109244,6.85411787996578,92.7277395924743,9.62952427719786,9.62952437000262
53.224,10.3135798319328,6.85550672098683,92.7278109510186,9.62952798241051,9.62952807519759
53.224,10.3198823529412,6.85676163469229,92.7278684672064,9.62953096887121,9.62953106164606
53.224,10.3261848739496,6.85788908532139,92.7279146747481,9.62953336814128,9.62953346090807
53.224,10.332487394958,6.8588964424205,92.7279516880553,9.62953529000999,9.62953538277187
53.224,10.3387899159664,6.85979168750355,92.7279812592721,9.62953682545606,9.62953691821533
53.224,10.3450924369748,6.86058315894441,92.7280048308487,9.6295380493775,9.62953814213583
53.224,10.3513949579832,6.86127933440795,92.7280235830891,9.62953902306051,9.62953911581905
53.224,10.3576974789916,6.86188864928748,92.7280384764272,9.62953979637472,9.62953988913423
53.224,10.364,6.86241934896589,92.7280502884471,9.6295404096954,9.62954050245634
53.2296470588235,9.614,6.86812249120601,92.728004070173,9.62953800983763,9.62953810263883
53.2296470588235,9.6203025210084,6.86869984538974,92.7279831910096,9.62953692571105,9.62953701851806
53.2296470588235,9.62660504201681,6.86938472687039,92.7279576910597,9.62953560165496,9.62953569446937
53.2296470588235,9.63290756302521,6.87019402924262,92.7279265515168,9.62953398476869,9.62953407759258
53.2296470588235,9.63921008403361,6.87114664925492,92.7278885192308,9.62953200998341,9.62953210281947
53.2296470588235,9.64551260504202,6.87226359678399,92.7278420499735,9.62952959711618,9.62952968996791
53.2296470588235,9.65181512605042,6.8735680849575,92.7277852383324,9.62952664722966,9.62952674010164
53.2296470588235,9.65811764705883,6.8750855941347,92.72771573169,9.62952303816547,9.62952313106366
53.2296470588235,9.66442016806723,6.8768439029117,92.7276306255533,9.6295186191091,9.62951871204129
53.2296470588235,9.67072268907563,6.87887307883291,92.7275263374128,9.6295132040399,9.62951329701625
53.2296470588235,9.67702521008403,6.88120542118237,92.7273984563825,9.6295065639234,9.62950665695717
53.2296470588235,9.68332773109244,6.88387534805505,92.7272415661658,9.62949841751843,9.62949851062691
53.2296470588235,9.68963025210084,6.88691921999581,92.7270490394698,9.6294884207015,9.62948851390715
53.2296470588235,9.69593277310925,6.89037509278689,92.726812802938,9.62947615425993,9.62947624759197
53.2296470588235,9.70223529411765,6.89428239259841,92.7265230730436,9.62946111017665,9.62946120367301
53.2296470588235,9.70853781512605,6.8986815076119,92.7261680652601,9.62944267652665,9.6294427702365
53.2296470588235,9.71484033613445,6.90361329154472,92.7257336812331,9.62942012123005,9.62942021521717
53.2296470588235,9.72114285714286,6.90911847612035,92.7252031816492,9.62939257506105,9.62939266940804
53.2296470588235,9.72744537815126,6.9152369915118,92.7245568559934,9.62935901449313,9.62935910930698
53.2296470588235,9.73374789915967,6.92200719623565,92.7237717043317,9.62931824516599,9.62931834058526
53.2296470588235,9.74005042016807,6.92946502057032,92.7228211505273,9.62926888698082,9.62926898318493
53.2296470588235,9.74635294117647,6.93764303068153,92.7216748106387,9.62920936205632,9.62920945927747
53.2296470588235,9.75265546218487,6.94656942375757,92.7202983444235,9.62913788699399,9.62913798553243
53.2296470588235,9.75895798319328,6.95626696803235,92.7186534214418,9.62905247108695,9.62905257133025
53.2296470588235,9.76526050420168,6.96675190479569,92.7166978358732,9.62895092224254,9.62895102468972
53.2296470588235,9.77156302521009,6.97803283321983,92.7143858052408,9.62883086244539,9.62883096773647
53.2296470588235,9.77786554621849,6.99010960176715,92.7116684874076,9.62868975454529,9.62868986349688
53.2296470588235,9.78416806722689,7.00297223328951,92.7084947468373,9.62852494197985,9.62852505562702
53.2296470588235,9.79047058823529,7.01659991299399,92.7048121950057,9.62833370272677,9.6283338223706
53.2296470588235,9.7967731092437,7.03096007089668,92.7005685204401,9.6281133182932,9.62811344555309
53.2296470588235,9.8030756302521,7.04600759111977,92.6957131114073,9.62786115790584,9.627861294774
53.2296470588235,9.80937815126051,7.06168418118256,92.6901989585273,9.6275747772498,9.62757492614455
53.2296470588235,9.81568067226891,7.07791793339715,92.6839848063769,9.62725203016141,9.62725219397399
53.2296470588235,9.82198319327731,7.0946231093192,92.6770375027481,9.62689119062284,9.62689137275103
53.2296470588235,9.82828571428571,7.111700174872,92.6693344732279,9.62649108131699,9.62649128567766
53.2296470588235,9.83458823529412,7.12903611048071,92.6608662278203,9.62605120391344,9.62605143492493
53.2296470588235,9.84089075630252,7.14650501473439,92.6516387878723,9.62557186529524,9.62557212782037
53.2296470588235,9.84719327731093,7.16396901502319,92.6416759061657,9.62505429313162,9.62505459237327
53.2296470588235,9.85349579831933,7.18127949033289,92.6310209438598,9.6245007337184,9.62450107506149
53.2296470588235,9.85979831932773,7.19827860474222,92.6197382649524,9.62391452484079,9.62391491363844
53.2296470588235,9.86610084033613,7.21480114052584,92.6079140151429,9.62330013672495,9.62330057803158
53.2296470588235,9.87240336134454,7.23067661218446,92.5956561664454,9.62266317488359,9.62266367314401
53.2296470588235,9.87870588235294,7.24573163226263,92.5830937340136,9.62201033995372,9.62201089866425
53.2296470588235,9.88500840336135,7.2597924927191,92.5703751043914,9.62134934131758,9.6213499626815
53.2296470588235,9.89131092436975,7.27268791555635,92.5576654566494,9.62068876348755,9.62068944809307
53.2296470588235,9.89761344537815,7.28425192094486,92.5451433041088,9.62003788664038,9.62003863319211
53.2296470588235,9.90391596638656,7.29432675241878,92.5329962360838,9.61940646538207,9.61940727051744
53.2296470588235,9.91021848739496,7.30276579603461,92.5214159883491,9.61880447240114,9.61880533061924
53.2296470588235,9.91652100840336,7.30943642520878,92.5105930191882,9.61824181619133,9.61824271991449
53.2296470588235,9.92282352941177,7.31422270286123,92.500710806868,9.61772804407691,9.61772898385414
53.2296470588235,9.92912605042017,7.31702787169651,92.4919401147839,9.61727204337963,9.61727300822764
53.2296470588235,9.93542857142857,7.31777656729487,92.4844334857461,9.61688175438122,9.61688273224469
53.2296470588235,9.94173109243698,7.3164166927995,92.4783202282362,9.6165639088232,9.61656488712244
53.2296470588235,9.94803361344538,7.31292089980762,92.4737021424355,9.61632380691251,9.61632477313633
53.2296470588235,9.95433613445378,7.30728763055838,92.4706502012969,9.61616514410804,9.61616608640351
53.2296470588235,9.96063865546219,7.2995416846289,92.4692023574545,9.61608989663696,9.61609080434739
53.2296470588235,9.96694117647059,7.28973428660128,92.4693625877785,9.61609827160095,9.61609913570875
53.2296470588235,9.97324369747899,7.27794264202796,92.4711012229732,9.61618872415517,9.61618953759612
53.2296470588235,9.9795462184874,7.26426898415439,92.4743565387102,9.61635804052517,9.61635879835555
53.2296470588235,9.9858487394958,7.24883912545623,92.4790375177445,9.61660148211373,9.61660218152672
53.2296470588235,9.9921512605042,7.23180054256496,92.4850276290997,9.61691298263277,9.61691362283658
53.2296470588235,9.99845378151261,7.2133200341481,92.4921894190562,9.61728538751317,9.61728596949556
53.2296470588235,10.004756302521,7.19358100524929,92.5003696689976,9.61771072277935,9.61771124899254
53.2296470588235,10.0110588235294,7.17278043782915,92.509404854823,9.61818047952557,9.61818095352874
53.2296470588235,10.0173613445378,7.15112561940183,92.5191266359074,9.61868589979643,9.61868632589229
53.2296470588235,10.0236638655462,7.12883070399753,92.5293671157485,9.61921825043081,9.61921863332716
53.2296470588235,10.0299663865546,7.10611318700367,92.5399636431946,9.61976907284211,9.61976941736103
53.2296470588235,10.036268907563,7.08319037318196,92.5507629654374,9.62033039892683,9.62033070977487
53.2296470588235,10.0425714285714,7.06027591959294,92.5616245932429,9.62089492587324,9.62089520747643
53.2296470588235,10.0488739495798,7.03757652929719,92.5724232957396,9.62145614560785,9.62145640200794
53.2296470588235,10.0551764705882,7.01528886779143,92.5830506977781,9.62200842751825,9.62200866232088
53.2296470588235,10.0614789915966,6.993596765306,92.5934160072227,9.62254705591495,9.62254727227789
53.2296470588235,10.067781512605,6.97266876044189,92.6034459455852,9.62306822608401,9.62306842673298
53.2296470588235,10.0740840336134,6.95265602866247,92.6130839933581,9.62356900474659,9.62356919200761
53.2296470588235,10.0803865546218,6.93369072876572,92.6222890868835,9.62404726205694,9.62404743789657
53.2296470588235,10.0866890756303,6.91588478747393,92.6310339180251,9.62450158301147,9.62450174907902
53.2296470588235,10.0929915966387,6.8993291312546,92.6393029897684,9.62493116623042,9.6249313238988
53.2296470588235,10.0992941176471,6.88409336143962,92.6470905729844,9.62533571765725,9.62533586806114
53.2296470588235,10.1055966386555,6.87022585829125,92.6543986922678,9.62571534581688,9.6257154898879
53.2296470588235,10.1118991596639,6.85775428833805,92.6612352457958,9.62607046407769,9.62607060257693
53.2296470588235,10.1182016806723,6.84668648194997,92.6676123370581,9.62640170395349,9.62640183750181
53.2296470588235,10.1245042016807,6.83701163808692,92.6735448682054,9.62670984202155,9.62670997112749
53.2296470588235,10.1308067226891,6.82870180974778,92.6790494178011,9.62699574163248,9.62699586671777
53.2296470588235,10.1371092436975,6.82171361722626,92.6841434017859,9.62726030934365,9.62726043076564
53.2296470588235,10.1434117647059,6.81599013584823,92.6888444969093,9.62750446499298,9.62750458306353
53.2296470588235,10.1497142857143,6.81146290212896,92.6931702914399,9.62772912358115,9.62772923858165
53.2296470588235,10.1560168067227,6.8080539849268,92.6971381190214,9.627935186667,9.62793529885933
53.2296470588235,10.1623193277311,6.80567806984336,92.7007650278035,9.6281235407877,9.62812365042138
53.2296470588235,10.1686218487395,6.8042445084314,92.7040678375969,9.6282950604485,9.62829516776448
53.2296470588235,10.1749243697479,6.80365928972402,92.7070632423315,9.62845061346285,9.62845071869465
53.2296470588235,10.1812268907563,6.80382689597093,92.7097679219239,9.62859106677875,9.62859117015173
53.2296470588235,10.1875294117647,6.80465201201915,92.7121986362471,9.62871729137352,9.62871739310315
53.2296470588235,10.1938319327731,6.80604106303595,92.714372282702,9.62883016525679,9.62883026554638
53.2296470588235,10.2001344537815,6.8079035632446,92.7163059076107,9.62893057407397,9.6289306731127
53.2296470588235,10.2064369747899,6.8101532638896,92.7180166691096,9.62901940919049,9.62901950715179
53.2296470588235,10.2127394957983,6.81270909579669,92.7195217554002,9.62909756345698,9.62909766049759
53.2296470588235,10.2190420168067,6.81549590682881,92.720838266571,9.62916592508246,9.62916602134219
53.2296470588235,10.2253445378151,6.81844500043415,92.7219830709713,9.62922537018547,9.62922546578754
53.2296470588235,10.2316470588235,6.82149448546141,92.7229726482097,9.62927675465031,9.62927684970215
53.2296470588235,10.2379495798319,6.82458945126465,92.7238229306504,9.62932090590454,9.62932100049896
53.2296470588235,10.2442521008403,6.82768198488542,92.7245491540146,9.62935861516872,9.6293587093853
53.2296470588235,10.2505546218487,6.83073104923284,92.7251657257443,9.62939063062767,9.62939072453415
53.2296470588235,10.2568571428571,6.83370224233144,92.7256861174233,9.62941765185012,9.62941774550379
53.2296470588235,10.2631596638655,6.83656745829925,92.7261227851046,9.62944032565652,9.6294404191056
53.2296470588235,10.2694621848739,6.83930447052555,92.7264871190644,9.62945924351413,9.62945933679894
53.2296470588235,10.2757647058824,6.84189645696655,92.7267894224733,9.62947494043278,9.62947503358689
53.2296470588235,10.2820672268908,6.84433148607498,92.7270389168347,9.62948789524994,9.62948798830108
53.2296470588235,10.2883697478992,6.8466019805816,92.7272437708589,9.62949853213198,9.62949862510291
53.2296470588235,10.2946722689076,6.84870417432253,92.7274111486882,9.62950722307984,9.62950731598913
53.2296470588235,10.300974789916,6.85063757547181,92.7275472730576,9.62951429120979,9.62951438407242
53.2296470588235,10.3072773109244,6.85240444728924,92.7276574989717,9.6295200145799,9.62952010740783
53.2296470588235,10.3135798319328,6.854009315517,92.7277463937617,9.62952463034752,9.62952472315024
53.2296470588235,10.3198823529412,6.85545850942914,92.727817819843,9.62952833906694,9.62952843185184
53.2296470588235,10.3261848739496,6.85675974162082,92.7278750170783,9.62953130896626,9.62953140173904
53.2296470588235,10.332487394958,6.85792172983098,92.7279206822815,9.62953368007582,9.6295337728408
53.2296470588235,10.3387899159664,6.85895386250356,92.7279570440199,9.62953556811236,9.62953566087274
53.2296470588235,10.3450924369748,6.85986590838915,92.7279859314641,9.62953706805415,9.62953716081225
53.2296470588235,10.3513949579832,6.86066776931529,92.7280088365443,9.62953825736837,9.62953835012584
53.2296470588235,10.3576974789916,6.86136927430292,92.7280269691067,9.6295391988752,9.62953929163315
53.2296470588235,10.364,6.86198001246901,92.7280413051053,9.62953994325012,9.62954003600927
53.2352941176471,9.614,6.86849674897335,92.7279906900799,9.62953731509169,9.6295374078966
53.2352941176471,9.6203025210084,6.86915265785658,92.7279665389399,9.62953606107118,9.62953615388301
53.2352941176471,9.62660504201681,6.86993066553837,92.7279369621506,9.62953452532937,9.62953461815007
53.2352941176471,9.63290756302521,6.87084994051235,92.727900733796,9.62953264421155,9.62953273704368
53.2352941176471,9.63921008403361,6.87193192073793,92.7278563372229,9.62953033896664,9.62953043181353
53.2352941176471,9.64551260504202,6.87320043737941,92.7278018928046,9.62952751199625,9.62952760486228
53.2352941176471,9.65181512605042,6.87468181584239,92.7277350684401,9.62952404220738,9.62952413509827
53.2352941176471,9.65811764705883,6.87640494696029,92.7276529694953,9.62951977929753,9.6295198722208
53.2352941176471,9.66442016806723,6.87840132056846,92.7275520046419,9.62951453678824,9.62951462975377
53.2352941176471,9.67072268907563,6.88070501315905,92.7274277239454,9.62950808361764,9.62950817663838
53.2352941176471,9.67702521008403,6.88335262096467,92.7272746256457,9.62950013410711,9.62950022720005
53.2352941176471,9.68332773109244,6.88638312962947,92.7270859284572,9.62949033613738,9.62949042932476
53.2352941176471,9.68963025210084,6.88983771173212,92.7268533069671,9.6294782574081,9.62947835071906
53.2352941176471,9.69593277310925,6.89375944376798,92.7265665889367,9.62946336971871,9.62946346319133
53.2352941176471,9.70223529411765,6.89819293492651,92.7262134150844,9.62944503130025,9.62944512498433
53.2352941176471,9.70853781512605,6.90318386102575,92.7257788643564,9.6294224673541,9.62942256131469
53.2352941176471,9.71484033613445,6.90877839847504,92.7252450507987,9.62939474911421,9.62939484343635
53.2352941176471,9.72114285714286,6.91502255498104,92.7245907019737,9.62936077194877,9.62936086674363
53.2352941176471,9.72744537815126,6.92196139597649,92.7237907333784,9.62931923325084,9.62931932866381
53.2352941176471,9.73374789915967,6.92963816854139,92.7228158383956,9.62926861113102,9.62926870735237
53.2352941176471,9.74005042016807,6.93809332754197,92.7216321188017,9.62920714521014,9.62920724248895
53.2352941176471,9.74635294117647,6.94736347225377,92.7202007864347,9.62913282109919,9.6291329197615
53.2352941176471,9.75265546218487,6.95748020527718,92.7184779719678,9.6290433604312,9.62904346090347
53.2352941176471,9.75895798319328,6.9684689296206,92.7164146812988,9.62893621854658,9.6289363213856
53.2352941176471,9.76526050420168,6.98034760347906,92.713956943389,9.62880859210617,9.62880869803679
53.2352941176471,9.77156302521009,6.99312547646713,92.7110461947111,9.6286574389757,9.6286575489375
53.2352941176471,9.77786554621849,7.00680183438853,92.7076199443328,9.62847951266751,9.62847962787131
53.2352941176471,9.78416806722689,7.02136478341104,92.7036127592391,9.62827141339742,9.62827153539196
53.2352941176471,9.79047058823529,7.03679010683543,92.6989576015612,9.6280296574046,9.62802978815299
53.2352941176471,9.7967731092437,7.05304023040778,92.6935875371924,9.62775076555314,9.6277509075169
53.2352941176471,9.8030756302521,7.07006333292173,92.6874378191823,9.62743137140158,9.62743152762886
53.2352941176471,9.80937815126051,7.08779263973255,92.6804483289994,9.62706834787702,9.62706852208913
53.2352941176471,9.81568067226891,7.10614593558176,92.6725663353156,9.62665895047756,9.62665914714526
53.2352941176471,9.82198319327731,7.12502533177593,92.6637495037556,9.62620097356856,9.62620119796774
53.2352941176471,9.82828571428571,7.14431731893586,92.6539690641345,9.62569291494309,9.62569317317639
53.2352941176471,9.83458823529412,7.16389313276087,92.6432130149173,9.62513414242425,9.62513444139443
53.2352941176471,9.84089075630252,7.18360945360333,92.631489221105,9.62452505506224,9.62452540238244
53.2352941176471,9.84719327731093,7.20330945485055,92.6188282422322,9.62386723045709,9.62386763428468
53.2352941176471,9.85349579831933,7.22282420568477,92.6052857156981,9.62316354913068,9.62316401791522
53.2352941176471,9.85979831932773,7.24197442622829,92.5909441171584,9.62241828667452,9.6224188288163
53.2352941176471,9.86610084033613,7.26057258210076,92.575913728104,9.62163716481701,9.62163778824084
53.2352941176471,9.87240336134454,7.27842529679719,92.5603326597629,9.62082735352094,9.6208280651804
53.2352941176471,9.87870588235294,7.2953360484021,92.5443658151098,9.61999741790048,9.61999822323839
53.2352941176471,9.88500840336135,7.31110810911114,92.5282027131799,9.61915720593488,9.61915810833671
53.2352941176471,9.89131092436975,7.32554767461912,92.5120541543697,9.61831767578105,9.6183186760665
53.2352941176471,9.89761344537815,7.338467124261,92.4961477648957,9.61749066458083,9.61749176058372
53.2352941176471,9.90391596638656,7.34968834298964,92.4807225249319,9.61668860412128,9.61668979040771
53.2352941176471,9.91021848739496,7.35904603329325,92.4660224479584,9.61592419200685,9.61592545977549
53.2352941176471,9.91652100840336,7.36639093933693,92.4522896401992,9.61521003022634,9.61521136742189
53.2352941176471,9.92282352941177,7.37159290559091,92.4397570184238,9.61455824560634,9.61455963725972
53.2352941176471,9.92912605042017,7.37454369138942,92.4286410025564,9.61398010867022,9.6139815374566
53.2352941176471,9.93542857142857,7.37515946731706,92.4191345181093,9.61348566842418,9.61348711540767
53.2352941176471,9.94173109243698,7.37338292408879,92.4114006441295,9.61308342065493,9.61308486616703
53.2352941176471,9.94803361344538,7.36918493128295,92.4055672219879,9.61278002627663,9.61278145085947
53.2352941176471,9.95433613445378,7.36256569530055,92.4017226975872,9.61258009403656,9.61258147937313
53.2352941176471,9.96063865546219,7.35355537521929,92.3999134116219,9.61248603885328,9.61248736860662
53.2352941176471,9.96694117647059,7.34221413033466,92.4001424762057,9.61249802305454,9.61249928354773
53.2352941176471,9.97324369747899,7.32863158558652,92.4023702931889,9.6126139834194,9.61261516410539
53.2352941176471,9.9795462184874,7.3129257183012,92.4065166785212,9.61282974214869,9.61283083584233
53.2352941176471,9.9858487394958,7.29524118288033,92.412464471358,9.61313919538718,9.6131401982577
53.2352941176471,9.9921512605042,7.27574710656946,92.4200644260546,9.61353456869713,9.61353548004347
